0.0,0.0
0.0005,0.0
0.000500005,5.0
0.000550005,5.0
0.00055001,0.0
0.00060001,0.0
0.000600015,5.0
0.000650015,5.0
0.00065002,0.0
0.00070002,0.0
0.000700025,5.0
0.000750025,5.0
0.00075003,0.0
0.00080003,0.0
0.0008000349999999999,5.0
0.000850035,5.0
0.0008500399999999999,0.0
0.00090004,0.0
0.0009000449999999999,5.0
0.000950045,5.0
0.0009500499999999999,0.0
0.00100005,0.0
0.001000055,5.0
0.0010500549999999998,5.0
0.0010500599999999998,0.0
0.0011000599999999997,0.0
0.0011000649999999997,5.0
0.0011500649999999996,5.0
0.0011500699999999996,0.0
0.0012000699999999995,0.0
0.0012000749999999994,5.0
0.001247694047619047,5.0
0.001247699047619047,0.0
0.0012953180952380947,0.0
0.0012953230952380947,5.0
0.0013429421428571423,5.0
0.0013429471428571423,0.0
0.00139056619047619,0.0
0.00139057119047619,5.0
0.0014381902380952375,5.0
0.0014381952380952375,0.0
0.0014858142857142851,0.0
0.0014858192857142851,5.0
0.0015334383333333328,5.0
0.0015334433333333327,0.0
0.0015810623809523804,0.0
0.0015810673809523803,5.0
0.001628686428571428,5.0
0.001628691428571428,0.0
0.0016763104761904756,0.0
0.0016763154761904756,5.0
0.0017239345238095232,5.0
0.0017239395238095232,0.0
0.0017715585714285708,0.0
0.0017715635714285708,5.0
0.0018191826190476184,5.0
0.0018191876190476184,0.0
0.001866806666666666,0.0
0.001866811666666666,5.0
0.0019122662121212114,5.0
0.0019122712121212113,0.0
0.001957725757575757,0.0
0.001957730757575757,5.0
0.0020031853030303024,5.0
0.0020031903030303024,0.0
0.002048644848484848,0.0
0.002048649848484848,5.0
0.0020941043939393935,5.0
0.0020941093939393935,0.0
0.002139563939393939,0.0
0.002139568939393939,5.0
0.0021850234848484846,5.0
0.0021850284848484846,0.0
0.00223048303030303,0.0
0.00223048803030303,5.0
0.0022759425757575757,5.0
0.0022759475757575757,0.0
0.0023214021212121213,0.0
0.0023214071212121212,5.0
0.002366861666666667,5.0
0.0023668666666666668,0.0
0.0024123212121212123,0.0
0.0024123262121212123,5.0
0.002457780757575758,5.0
0.002457785757575758,0.0
0.0025032403030303034,0.0
0.0025032453030303034,5.0
0.0025467235638998685,5.0
0.0025467285638998685,0.0
0.0025902068247694336,0.0
0.0025902118247694336,5.0
0.0026336900856389987,5.0
0.0026336950856389986,0.0
0.0026771733465085637,0.0
0.0026771783465085637,5.0
0.002720656607378129,5.0
0.0027206616073781288,0.0
0.002764139868247694,0.0
0.002764144868247694,5.0
0.002807623129117259,5.0
0.002807628129117259,0.0
0.002851106389986824,0.0
0.002851111389986824,5.0
0.002894589650856389,5.0
0.002894594650856389,0.0
0.002938072911725954,0.0
0.002938077911725954,5.0
0.0029815561725955193,5.0
0.0029815611725955192,0.0
0.0030250394334650843,0.0
0.0030250444334650843,5.0
0.0030685226943346494,5.0
0.0030685276943346494,0.0
0.0031120059552042145,0.0
0.0031120109552042145,5.0
0.0031536776218708813,5.0
0.0031536826218708813,0.0
0.003195349288537548,0.0
0.003195354288537548,5.0
0.003237020955204215,5.0
0.003237025955204215,0.0
0.0032786926218708818,0.0
0.0032786976218708817,5.0
0.0033203642885375486,5.0
0.0033203692885375486,0.0
0.0033620359552042154,0.0
0.0033620409552042154,5.0
